Date,Week,Product Name,Category,Store Location,Outward Qty,Inward Qty,Current Stock,Promotion,Holiday,Weather,TrendScore,MediaSurge,Month,Year,Hashtags,DemandMultiplier,FestivalPhase,TrendPhase,EventPhase,CityMultiplier
2024-10-07,41,Ganesh Chaturthi Modak Box,Festive,Mumbai,128,132,138,0,0,Normal,38,0,10,2024,#ganeshchaturthi #modak #sweets #devotion #celebration #traditional,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,IPL Team Jersey,Sports,Mumbai,335,476,537,1,0,Normal,38,0,10,2024,#ipl #jersey #cricket #teamspirit #matchday #sportswear #fans,2.1,Normal,Normal,Normal,1.4
2024-10-07,41,World Cup Cricket Kit,Sports,Mumbai,644,904,1041,1,0,Normal,35,0,10,2024,#worldcup #cricket #kit #sportsgear #tournament #fans #teamindia,4.2,Normal,Normal,Event merchandise sustained,1.0
2024-10-07,41,National Flag Pack,Events,Mumbai,81,77,81,0,0,Normal,10,0,10,2024,#flag #independenceday #republicday #patriotism #india #nationalpride,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Match Day Snack Box,Events,Mumbai,442,617,709,1,0,Normal,12,0,10,2024,#snacks #matchday #cricket #watchparty #yum #quickbites #sports,4.88,Normal,Normal,Event food late,1.3
2024-10-07,41,Bluetooth Speaker,Electronics,Mumbai,501,703,801,1,0,Normal,38,0,10,2024,#speaker #bluetooth #music #party #portable #sound #bass,2.7,Pre-festival early,Normal,Normal,1.2
2024-10-07,41,Gaming Headset,Electronics,Mumbai,197,185,212,0,0,Normal,58,0,10,2024,#gaming #headset #esports #soundquality #gamerlife #mic #pcgaming,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Live Streaming Dongle,Electronics,Mumbai,611,846,982,1,0,Normal,11,0,10,2024,#streaming #dongle #chromecast #tv #entertainment #wifi #online,3.75,Normal,Normal,Event food late,1.0
2024-10-07,41,Instant Popcorn Tub,Snacks,Mumbai,925,1297,1486,1,0,Normal,43,0,10,2024,#popcorn #instantfood #movie #snacktime #microwave #easyfood,3.75,Normal,Normal,Event food late,1.0
2024-10-07,41,Limited Edition Movie Merchandise,Entertainment,Mumbai,140,141,152,1,0,Normal,18,1,10,2024,#movie #merch #collectible #fan #limitededition #exclusive #fandom,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Celebrity-endorsed Fragrance,Personal Care,Mumbai,258,362,407,1,0,Normal,29,1,10,2024,#fragrance #celebrity #perfume #style #luxury #scent #signature,2.1,Normal,Normal,Normal,1.4
2024-10-07,41,Sweater (Winterwear),Apparel,Mumbai,261,322,334,1,0,Normal,10,0,10,2024,#sweater #winterwear #warm #cozy #style #fashion #coldweather,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Raincoat / Windcheater,Apparel,Mumbai,482,688,765,1,0,Normal,29,0,10,2024,#raincoat #windcheater #monsoon #staydry #rainyseason #weatherproof,2.64,Normal,Normal,Normal,1.6
2024-10-07,41,Sunscreen SPF 50,Personal Care,Mumbai,146,169,195,0,0,Normal,24,0,10,2024,#sunscreen #spf50 #summer #uvprotection #skincare #sunblock,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Sunglasses (UV Protect),Accessories,Mumbai,133,164,177,0,0,Normal,23,0,10,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Cooling Gel Sheet,Health,Mumbai,210,237,271,1,0,Normal,30,0,10,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Herbal Tea for Cold,Health,Mumbai,170,203,223,0,0,Normal,11,0,10,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Watermelon (Summer Fruit),Fruits,Mumbai,334,394,433,0,0,Normal,27,0,10,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Mosquito Repellent Spray,Household,Mumbai,288,397,460,1,0,Normal,45,0,10,2024,#mosquito #repellent #spray #protection #health #insectcontrol,2.48,Normal,Normal,Normal,1.5
2024-10-07,41,Humidifier,Household,Mumbai,180,220,229,1,0,Normal,42,0,10,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Air Purifier,Electronics,Mumbai,162,192,211,0,0,Normal,45,0,10,2024,#airpurifier #pollution #cleanair #health #home #freshair,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Hand Sanitizer,Hygiene,Mumbai,1097,1536,1748,1,0,Normal,46,0,10,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,4.8,Normal,Trend peak,Normal,1.0
2024-10-07,41,N95 Mask Pack,Hygiene,Mumbai,956,1341,1517,1,0,Normal,46,0,10,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,4.8,Normal,Trend peak,Normal,1.0
2024-10-07,41,Immunity Booster Juice,Health,Mumbai,165,201,207,0,0,Normal,19,0,10,2024,#immunity #juice #health #vitamins #wellness #boost,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Vitamin C Tablets,Health,Mumbai,154,192,192,0,0,Normal,16,0,10,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Herbal Kadha Kit,Health,Mumbai,198,230,264,1,0,Normal,12,0,10,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Digital Thermometer,Health,Mumbai,176,218,225,0,0,Normal,39,0,10,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Oximeter,Health,Mumbai,670,936,1079,1,0,Normal,32,0,10,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,4.8,Normal,Trend peak,Normal,1.0
2024-10-07,41,Steam Vaporizer,Health,Mumbai,164,192,214,0,0,Normal,19,0,10,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Pain Relief Balm,Health,Mumbai,256,295,339,1,0,Normal,18,0,10,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Ayurvedic Chyawanprash,Health,Mumbai,246,285,321,1,0,Normal,26,0,10,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Korean Ramen Pack,Snacks,Mumbai,343,405,439,0,0,Normal,53,0,10,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,1.95,Normal,Normal,Normal,1.3
2024-10-07,41,Matcha Green Tea,Beverages,Mumbai,219,217,241,0,0,Normal,67,0,10,2024,#matcha #greentea #superfood #antioxidants #energy #detox,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Dalgona Coffee Kit,Beverages,Mumbai,210,203,226,0,0,Normal,25,0,10,2024,#dalgona #coffee #trending #diy #beverage #frothy,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Protein Pancake Mix,Snacks,Mumbai,201,184,224,0,0,Normal,24,0,10,2024,#protein #pancake #fitness #breakfast #healthyeating #energyfood,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Hair Biotin Gummies,Personal Care,Mumbai,217,217,240,1,0,Normal,26,0,10,2024,#biotin #haircare #gummies #growth #supplement #hairgrowth,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,TikTok Viral Gadget,Electronics,Mumbai,158,165,163,0,0,Normal,91,1,10,2024,#tiktok #viral #gadget #trending #tech #musthave,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Glow Serum (K-Beauty),Personal Care,Mumbai,140,136,152,0,0,Normal,59,0,10,2024,#kbeauty #glowserum #skincare #radiant #beautyroutine #glassskin,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Portable Blender Bottle,Kitchen,Mumbai,105,110,121,0,0,Normal,15,0,10,2024,#blenderbottle #portable #fitness #smoothies #kitchen #shakes,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Mini Air Fryer,Kitchen,Mumbai,408,579,649,1,0,Normal,46,0,10,2024,#airfryer #cooking #healthy #snacks #kitchenappliance #oilfree,4.8,Normal,Trend peak,Normal,1.0
2024-10-07,41,Anime Stationery Set,Accessories,Mumbai,346,495,547,1,0,Normal,35,0,10,2024,#anime #stationery #otaku #cute #writing #kawaii,2.7,Normal,Trend emerging,Normal,1.0
2024-10-07,41,Mithai Gift Box (Diwali),Festive,Bangalore,293,401,463,1,0,Normal,46,0,10,2024,#mithai #diwali #sweets #gifting #festivalvibes #celebration #tradition,2.25,Pre-festival early,Normal,Normal,1.0
2024-10-07,41,Rakhi Gift Hamper,Festive,Bangalore,120,125,134,0,0,Normal,23,0,10,2024,#rakhi #giftbox #festival #siblings #love #tradition #celebration,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Holi Color Pack,Festive,Bangalore,195,205,222,1,0,Normal,14,0,10,2024,#holi #colors #festivalofcolors #fun #celebration #spring #india,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Eid Sweet Box,Festive,Bangalore,140,130,156,0,0,Normal,30,0,10,2024,#eid #sweets #celebration #iftar #festival #ramadan #gift,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Christmas Cake,Festive,Bangalore,129,121,139,0,0,Normal,40,0,10,2024,#christmas #cake #holidayseason #baking #gifts #winter #joy,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Navratri Fasting Food Pack,Festive,Bangalore,351,486,561,1,0,Normal,21,0,10,2024,#navratri #fasting #indianfestivals #spiritual #food #cleanse #devotion,2.7,Post-festival clearance,Normal,Normal,1.0
2024-10-07,41,Firecrackers Pack,Festive,Bangalore,278,395,446,1,0,Normal,41,0,10,2024,#firecrackers #diwali #celebration #lights #sound #festival #tradition,2.25,Pre-festival early,Normal,Normal,1.0
2024-10-07,41,New Year Party Kit,Events,Bangalore,116,109,120,1,0,Normal,46,0,10,2024,#newyear #party #celebration #2025 #cheers #countdown #midnight,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Valentine's Day Chocolates,Festive,Bangalore,161,164,178,1,0,Normal,16,0,10,2024,#valentine #chocolates #gift #love #romance #hearts #sweet,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Ganesh Chaturthi Modak Box,Festive,Bangalore,138,161,150,0,0,Normal,48,0,10,2024,#ganeshchaturthi #modak #sweets #devotion #celebration #traditional,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,IPL Team Jersey,Sports,Bangalore,225,216,256,1,0,Normal,29,0,10,2024,#ipl #jersey #cricket #teamspirit #matchday #sportswear #fans,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,World Cup Cricket Kit,Sports,Bangalore,389,537,621,0,0,Normal,12,0,10,2024,#worldcup #cricket #kit #sportsgear #tournament #fans #teamindia,4.2,Normal,Normal,Event merchandise sustained,1.0
2024-10-07,41,National Flag Pack,Events,Bangalore,95,89,100,0,0,Normal,46,0,10,2024,#flag #independenceday #republicday #patriotism #india #nationalpride,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Match Day Snack Box,Events,Bangalore,340,499,551,1,0,Normal,34,0,10,2024,#snacks #matchday #cricket #watchparty #yum #quickbites #sports,3.75,Normal,Normal,Event food late,1.0
2024-10-07,41,Bluetooth Speaker,Electronics,Bangalore,390,541,623,1,0,Normal,25,0,10,2024,#speaker #bluetooth #music #party #portable #sound #bass,2.25,Pre-festival early,Normal,Normal,1.0
2024-10-07,41,Gaming Headset,Electronics,Bangalore,330,475,537,0,0,Normal,69,0,10,2024,#gaming #headset #esports #soundquality #gamerlife #mic #pcgaming,2.7,Normal,Normal,Normal,1.8
2024-10-07,41,Live Streaming Dongle,Electronics,Bangalore,734,1026,1168,1,0,Normal,13,0,10,2024,#streaming #dongle #chromecast #tv #entertainment #wifi #online,3.75,Normal,Normal,Event food late,1.0
2024-10-07,41,Instant Popcorn Tub,Snacks,Bangalore,835,1169,1341,1,0,Normal,31,0,10,2024,#popcorn #instantfood #movie #snacktime #microwave #easyfood,3.75,Normal,Normal,Event food late,1.0
2024-10-07,41,Limited Edition Movie Merchandise,Entertainment,Bangalore,136,137,148,1,0,Normal,32,1,10,2024,#movie #merch #collectible #fan #limitededition #exclusive #fandom,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Celebrity-endorsed Fragrance,Personal Care,Bangalore,209,215,221,1,0,Normal,37,1,10,2024,#fragrance #celebrity #perfume #style #luxury #scent #signature,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Sweater (Winterwear),Apparel,Bangalore,210,261,265,1,0,Normal,36,0,10,2024,#sweater #winterwear #warm #cozy #style #fashion #coldweather,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Raincoat / Windcheater,Apparel,Bangalore,282,326,375,1,0,Normal,17,0,10,2024,#raincoat #windcheater #monsoon #staydry #rainyseason #weatherproof,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Sunscreen SPF 50,Personal Care,Bangalore,236,273,301,1,0,Normal,24,0,10,2024,#sunscreen #spf50 #summer #uvprotection #skincare #sunblock,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Sunglasses (UV Protect),Accessories,Bangalore,153,194,193,0,0,Normal,48,0,10,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Cooling Gel Sheet,Health,Bangalore,163,188,206,0,0,Normal,10,0,10,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Herbal Tea for Cold,Health,Bangalore,157,191,199,0,0,Normal,50,0,10,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Watermelon (Summer Fruit),Fruits,Bangalore,469,565,598,1,0,Normal,50,0,10,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Mosquito Repellent Spray,Household,Bangalore,136,155,180,0,0,Normal,34,0,10,2024,#mosquito #repellent #spray #protection #health #insectcontrol,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Humidifier,Household,Bangalore,188,222,237,1,0,Normal,13,0,10,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Air Purifier,Electronics,Bangalore,292,353,381,1,0,Normal,29,0,10,2024,#airpurifier #pollution #cleanair #health #home #freshair,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Hand Sanitizer,Hygiene,Bangalore,1012,1421,1618,1,0,Normal,43,0,10,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,4.8,Normal,Trend peak,Normal,1.0
2024-10-07,41,N95 Mask Pack,Hygiene,Bangalore,1052,1462,1681,1,0,Normal,12,0,10,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,4.8,Normal,Trend peak,Normal,1.0
2024-10-07,41,Immunity Booster Juice,Health,Bangalore,234,284,293,1,0,Normal,30,0,10,2024,#immunity #juice #health #vitamins #wellness #boost,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Vitamin C Tablets,Health,Bangalore,219,261,293,1,0,Normal,44,0,10,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Herbal Kadha Kit,Health,Bangalore,158,199,194,0,0,Normal,46,0,10,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Digital Thermometer,Health,Bangalore,242,294,322,1,0,Normal,19,0,10,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Oximeter,Health,Bangalore,722,1022,1152,1,0,Normal,30,0,10,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,4.8,Normal,Trend peak,Normal,1.0
2024-10-07,41,Steam Vaporizer,Health,Bangalore,195,239,255,0,0,Normal,42,0,10,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Pain Relief Balm,Health,Bangalore,238,291,309,1,0,Normal,24,0,10,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Ayurvedic Chyawanprash,Health,Bangalore,166,209,209,0,0,Normal,19,0,10,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,1.65,Normal,Normal,Normal,1.0
2024-10-07,41,Korean Ramen Pack,Snacks,Bangalore,294,299,333,1,0,Normal,33,0,10,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Matcha Green Tea,Beverages,Bangalore,455,652,727,1,0,Normal,73,0,10,2024,#matcha #greentea #superfood #antioxidants #energy #detox,2.1,Normal,Normal,Normal,1.4
2024-10-07,41,Dalgona Coffee Kit,Beverages,Bangalore,330,319,362,1,0,Normal,35,0,10,2024,#dalgona #coffee #trending #diy #beverage #frothy,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,Protein Pancake Mix,Snacks,Bangalore,383,447,499,1,0,Normal,38,0,10,2024,#protein #pancake #fitness #breakfast #healthyeating #energyfood,1.95,Normal,Normal,Normal,1.3
2024-10-07,41,Hair Biotin Gummies,Personal Care,Bangalore,187,179,208,1,0,Normal,48,0,10,2024,#biotin #haircare #gummies #growth #supplement #hairgrowth,1.5,Normal,Normal,Normal,1.0
2024-10-07,41,TikTok Viral Gadget,Electronics,Bangalore,307,428,497,0,0,Normal,76,1,10,2024,#tiktok #viral #gadget #trending #tech #musthave,2.4,Normal,Normal,Normal,1.6
2024-10-07,41,Glow Serum (K-Beauty),Personal Care,Bangalore,230,324,370,0,0,Normal,72,0,10,2024,#kbeauty #glowserum #skincare #radiant #beautyroutine #glassskin,2.25,Normal,Normal,Normal,1.5
2024-10-07,41,Portable Blender Bottle,Kitchen,Bangalore,177,201,222,1,0,Normal,15,0,10,2024,#blenderbottle #portable #fitness #smoothies #kitchen #shakes,1.95,Normal,Normal,Normal,1.3
2024-10-07,41,Mini Air Fryer,Kitchen,Bangalore,642,898,1023,1,0,Normal,24,0,10,2024,#airfryer #cooking #healthy #snacks #kitchenappliance #oilfree,6.72,Normal,Trend peak,Normal,1.4
2024-10-07,41,Anime Stationery Set,Accessories,Bangalore,345,480,562,1,0,Normal,37,0,10,2024,#anime #stationery #otaku #cute #writing #kawaii,2.7,Normal,Trend emerging,Normal,1.0
2024-10-14,42,Mithai Gift Box (Diwali),Festive,Delhi,565,792,904,0,0,Cold,28,0,10,2024,#mithai #diwali #sweets #gifting #festivalvibes #celebration #tradition,7.15,Pre-festival medium,Normal,Normal,1.3
2024-10-14,42,Rakhi Gift Hamper,Festive,Delhi,295,414,467,1,0,Cold,35,0,10,2024,#rakhi #giftbox #festival #siblings #love #tradition #celebration,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Holi Color Pack,Festive,Delhi,284,390,457,1,0,Cold,19,0,10,2024,#holi #colors #festivalofcolors #fun #celebration #spring #india,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Eid Sweet Box,Festive,Delhi,179,247,291,0,0,Cold,18,0,10,2024,#eid #sweets #celebration #iftar #festival #ramadan #gift,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Christmas Cake,Festive,Delhi,193,273,307,0,0,Cold,31,0,10,2024,#christmas #cake #holidayseason #baking #gifts #winter #joy,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Navratri Fasting Food Pack,Festive,Delhi,223,262,285,1,0,Cold,15,0,10,2024,#navratri #fasting #indianfestivals #spiritual #food #cleanse #devotion,2.0,Post-festival low,Normal,Normal,1.0
2024-10-14,42,Firecrackers Pack,Festive,Delhi,891,1260,1430,1,0,Cold,40,0,10,2024,#firecrackers #diwali #celebration #lights #sound #festival #tradition,7.7,Pre-festival medium,Normal,Normal,1.4
2024-10-14,42,New Year Party Kit,Events,Delhi,182,279,299,0,0,Cold,46,0,10,2024,#newyear #party #celebration #2025 #cheers #countdown #midnight,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Valentine's Day Chocolates,Festive,Delhi,266,362,432,1,0,Cold,13,0,10,2024,#valentine #chocolates #gift #love #romance #hearts #sweet,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Ganesh Chaturthi Modak Box,Festive,Delhi,269,359,433,1,0,Cold,45,0,10,2024,#ganeshchaturthi #modak #sweets #devotion #celebration #traditional,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,IPL Team Jersey,Sports,Delhi,432,594,699,1,0,Cold,35,0,10,2024,#ipl #jersey #cricket #teamspirit #matchday #sportswear #fans,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,World Cup Cricket Kit,Sports,Delhi,598,834,960,0,0,Cold,26,0,10,2024,#worldcup #cricket #kit #sportsgear #tournament #fans #teamindia,7.0,Normal,Normal,Event merchandise sustained,1.0
2024-10-14,42,National Flag Pack,Events,Delhi,181,257,292,0,0,Cold,15,0,10,2024,#flag #independenceday #republicday #patriotism #india #nationalpride,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Match Day Snack Box,Events,Delhi,501,697,797,0,0,Cold,35,0,10,2024,#snacks #matchday #cricket #watchparty #yum #quickbites #sports,6.25,Normal,Normal,Event food late,1.0
2024-10-14,42,Bluetooth Speaker,Electronics,Delhi,846,1182,1355,1,0,Cold,52,0,10,2024,#speaker #bluetooth #music #party #portable #sound #bass,5.5,Pre-festival medium,Normal,Normal,1.0
2024-10-14,42,Gaming Headset,Electronics,Delhi,405,558,643,0,0,Cold,47,0,10,2024,#gaming #headset #esports #soundquality #gamerlife #mic #pcgaming,3.0,Normal,Normal,Normal,1.2
2024-10-14,42,Live Streaming Dongle,Electronics,Delhi,1085,1517,1727,1,0,Cold,18,0,10,2024,#streaming #dongle #chromecast #tv #entertainment #wifi #online,6.25,Normal,Normal,Event food late,1.0
2024-10-14,42,Instant Popcorn Tub,Snacks,Delhi,1431,2002,2286,1,0,Cold,18,0,10,2024,#popcorn #instantfood #movie #snacktime #microwave #easyfood,6.25,Normal,Normal,Event food late,1.0
2024-10-14,42,Limited Edition Movie Merchandise,Entertainment,Delhi,243,333,395,1,0,Cold,40,1,10,2024,#movie #merch #collectible #fan #limitededition #exclusive #fandom,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Celebrity-endorsed Fragrance,Personal Care,Delhi,244,345,392,0,0,Cold,45,1,10,2024,#fragrance #celebrity #perfume #style #luxury #scent #signature,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Sweater (Winterwear),Apparel,Delhi,1347,1895,2146,1,0,Cold,22,0,10,2024,#sweater #winterwear #warm #cozy #style #fashion #coldweather,8.25,Normal,Normal,Normal,1.5
2024-10-14,42,Raincoat / Windcheater,Apparel,Delhi,269,372,434,0,0,Cold,41,0,10,2024,#raincoat #windcheater #monsoon #staydry #rainyseason #weatherproof,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Sunscreen SPF 50,Personal Care,Delhi,294,421,467,1,0,Cold,35,0,10,2024,#sunscreen #spf50 #summer #uvprotection #skincare #sunblock,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Sunglasses (UV Protect),Accessories,Delhi,315,436,502,1,0,Cold,46,0,10,2024,#sunglasses #uvprotection #fashion #summerstyle #accessories #cool,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Cooling Gel Sheet,Health,Delhi,407,570,660,1,0,Cold,22,0,10,2024,#coolinggel #fever #relief #hotweather #comfort #instantrelief,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Herbal Tea for Cold,Health,Delhi,754,1056,1215,0,0,Cold,45,0,10,2024,#herbaltea #cold #remedy #wellness #healing #naturalcure,7.7,Normal,Normal,Normal,1.4
2024-10-14,42,Watermelon (Summer Fruit),Fruits,Delhi,582,807,936,0,0,Cold,49,0,10,2024,#watermelon #summerfruit #refreshing #hydration #healthy #cooling,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Mosquito Repellent Spray,Household,Delhi,304,432,483,1,0,Cold,43,0,10,2024,#mosquito #repellent #spray #protection #health #insectcontrol,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Humidifier,Household,Delhi,503,693,814,0,0,Cold,25,0,10,2024,#humidifier #airquality #home #wintercare #moisture #dryskin,7.15,Normal,Normal,Normal,1.3
2024-10-14,42,Air Purifier,Electronics,Delhi,1284,1797,2059,0,0,Cold,25,0,10,2024,#airpurifier #pollution #cleanair #health #home #freshair,8.8,Normal,Normal,Normal,1.6
2024-10-14,42,Hand Sanitizer,Hygiene,Delhi,986,1381,1574,1,0,Cold,14,0,10,2024,#sanitizer #hygiene #covid #cleanhands #germfree #protection,5.0,Normal,Trend declining,Normal,1.0
2024-10-14,42,N95 Mask Pack,Hygiene,Delhi,930,1321,1490,1,0,Cold,27,0,10,2024,#n95 #mask #protection #healthsafety #pandemic #facemask,5.0,Normal,Trend declining,Normal,1.0
2024-10-14,42,Immunity Booster Juice,Health,Delhi,783,1100,1247,1,0,Cold,37,0,10,2024,#immunity #juice #health #vitamins #wellness #boost,5.5,Normal,Normal,Normal,1.0
2024-10-14,42,Vitamin C Tablets,Health,Delhi,817,1138,1307,1,0,Cold,30,0,10,2024,#vitaminc #supplement #health #boost #immunity #antioxidant,5.5,Normal,Normal,Normal,1.0
2024-10-14,42,Herbal Kadha Kit,Health,Delhi,480,675,761,0,0,Cold,46,0,10,2024,#kadha #ayurveda #immunity #wellbeing #naturalremedy #tradition,5.5,Normal,Normal,Normal,1.0
2024-10-14,42,Digital Thermometer,Health,Delhi,706,980,1129,1,0,Cold,15,0,10,2024,#thermometer #digital #healthmonitor #checkup #essential #tempcheck,5.5,Normal,Normal,Normal,1.0
2024-10-14,42,Oximeter,Health,Delhi,843,1184,1348,1,0,Cold,17,0,10,2024,#oximeter #oxygenlevel #monitor #covidcare #device #breathmonitor,5.0,Normal,Trend declining,Normal,1.0
2024-10-14,42,Steam Vaporizer,Health,Delhi,843,1177,1343,1,0,Cold,36,0,10,2024,#vaporizer #steam #coldrelief #nasalcare #wellness #respiratory,5.5,Normal,Normal,Normal,1.0
2024-10-14,42,Pain Relief Balm,Health,Delhi,627,871,1005,0,0,Cold,37,0,10,2024,#painrelief #balm #musclerelief #natural #instantrelief #soothing,5.5,Normal,Normal,Normal,1.0
2024-10-14,42,Ayurvedic Chyawanprash,Health,Delhi,703,989,1124,1,0,Cold,33,0,10,2024,#chyawanprash #ayurveda #immunity #healthtonic #tradition #herbal,5.5,Normal,Normal,Normal,1.0
2024-10-14,42,Korean Ramen Pack,Snacks,Delhi,416,588,667,0,0,Cold,52,0,10,2024,#koreanramen #noodles #spicy #quickmeal #asianfood #comfortfood,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Matcha Green Tea,Beverages,Delhi,431,608,685,0,0,Cold,42,0,10,2024,#matcha #greentea #superfood #antioxidants #energy #detox,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Dalgona Coffee Kit,Beverages,Delhi,496,713,790,1,0,Cold,30,0,10,2024,#dalgona #coffee #trending #diy #beverage #frothy,2.5,Normal,Normal,Normal,1.0
2024-10-14,42,Protein Pancake Mix,Snacks,Delhi,385,532,621,0,0,Cold,32,0,10,2024,#protein #pancake #fitness #breakfast #healthyeating #energyfood,2.5,Normal,Normal,Normal,1.0
